id	source_pr	source_head	path	hunk_header	disposition	child_ids	rationale	owning_test
140-H211	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -406,5 +634,2 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H212	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -419 +643,0 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H213	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -421 +645 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H214	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -424,2 +648 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H215	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -435,2 +658 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H216	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -441,3 +663 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H217	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -448 +668 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H218	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -453,2 +673 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H219	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -459 +678 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H220	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -463,2 +682 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H221	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -467 +685 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H222	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -476,0 +695,4 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H223	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -479,0 +702,23 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H224	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -482,2 +727,2 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H225	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -485,51 +730,12 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H226	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -537,17 +743 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H227	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -555,91 +745,9 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H228	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -648,61 +756 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H229	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -710,14 +758,74 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H230	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -725,8 +833,9 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H231	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -734,15 +843,17 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H232	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -751,0 +863,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H233	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -753,14 +867,47 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H234	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -769,0 +917,51 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H235	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -770,0 +969,11 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H236	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -778,7 +987,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H237	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -788 +992,0 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H238	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -796,7 +1000,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H239	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -805,0 +1006,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H240	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -807,25 +1010,26 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H241	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -833,0 +1038,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H242	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -834,0 +1042,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H243	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -854,0 +1065,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H244	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -855,0 +1069,8 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H245	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -857 +1078 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H246	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -860 +1081 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H247	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -877,0 +1099,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H248	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -879,19 +1103,198 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H249	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -899,3 +1302,3 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H250	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -903,14 +1306,23 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H251	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -918,50 +1330,9 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H252	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -970,11 +1340,0 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H253	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -981,0 +1342,6 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H254	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -983 +1349,4 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H255	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -985,19 +1354,14 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H256	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Dashboard.tsx	@@ -1005,2 +1369,13 @@ export default function Dashboard({ apiBase }: { apiBase: string }) {	rewrite	140	Dashboard query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H257	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -1,3 +1,5 @@	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H258	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -40,0 +43 @@ type LogStream = "provider" | "usage" | "injection";	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H259	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -49 +52 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H260	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -55 +57,0 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H261	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -66,2 +67,0 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H262	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -71,11 +71,25 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H263	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -125,0 +140,4 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H264	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -130 +148 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H265	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -133 +151 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H266	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -137 +155 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H267	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -139 +157 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H268	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -143 +161 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H269	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -147,20 +165 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H270	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -174 +173 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H271	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -188 +187 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H272	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -196,17 +195,8 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H273	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -218,22 +208,10 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H274	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -241,31 +219,65 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H275	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -273 +285,4 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H276	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -275,48 +290,16 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H277	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Debug.tsx	@@ -325,0 +309,3 @@ export default function Debug({ apiBase }: { apiBase: string }) {	rewrite	151	Debug page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
